ID,SKU,Name,Manufacturer,Current Category,Suggested Category,Reason,Requires FFL
"144185","R25793","REM 700 BDL CUSTOM DLX 30-06 BL/WD","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144196","R27008","REM 700 CDL 6.5CM 24"" BLK 4RD","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144199","R27017","REM 700 CDL CLASSIC DLX 30-06 BL/WD","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144200","R27047","REM 700 CDL CLASSIC DLX 7MMREM 26""","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144287","R84015","REM 700 CDL SF 30-06 24"" STS WLNT","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144291","R84021","REM 700 CDL SF 6.5CM 24"" STS 4RD","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144288","R84016","REM 700 CDL SF 7MMREM 26"" STS WLNT","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144225","R27561","REM 700 LONG ACTION STAINLESS .473""","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144226","R27563","REM 700 LONG ACTN MAGNUM STS .532""","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144223","R27557","REM 700 LONG ACTN MGNM CRB STL .532","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144301","R84172","REM 700 LONG RANGE 30-06 26"" 3RD","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144299","R84170","REM 700 LONG RANGE 6.5CM 26"" 4RD","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144303","R84174","REM 700 LONG RANGE 6.5PRC 26"" 3RD","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144313","R84296","REM 700 MAGPUL ENH 6.5CM 20"" BLK","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144295","R84150","REM 700 SPS 22-250 24"" BLK 4RD","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144219","R27363","REM 700 SPS 30-06 24"" MATTE BL SYN","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144211","R27269","REM 700 SPS 30-06 24"" STS SYN","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144293","R84147","REM 700 SPS 375 H&H RS 26"" 3RD","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144220","R27385","REM 700 SPS 7MMREM 26"" MATTE BL SYN","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144296","R84151","REM 700 SPS COMPACT 6.5CM 20"" 4RD","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144307","R84204","REM 700 SPS TACT AAC 6.5CM 22"" HB","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144308","R84205","REM 700 SPS TACTICAL 300BLK 16.5""","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144309","R84221","REM 700 SPS VARMINT 22-250 26"" 4RD","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144312","R84224","REM 700 SPS VARMINT 6.5CM 26"" 4RD","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144316","R84347","REM 700 SPS VARMINT SF 22-250 26""","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144319","R84350","REM 700 SPS VARMINT SF 6.5CM 26""","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144337","R85836","REM 783 30-06 22"" BLACK","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144342","R85860","REM 783 350LEG 20"" BLACK 4RD","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144334","R85759","REM 783 350LEG 20"" KRYPTEK OT 4RD","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144333","R85758","REM 783 CMPCT 350LEG 20"" KRYPTEK OT","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"141268","27874","REM 7MMSAUM 150GR PSP CL 20/200","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144259","R81075","REM 870 12/28/3.5"" KRYPTEK WTRFOWL","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144182","R25559","REM 870 EXPRESS 12/18.5/3"" HDWD","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144181","R25549","REM 870 EXPRESS 12/18/3""","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144178","R25077","REM 870 EXPRESS 7 RND MAG 12/18/3""","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144251","R68879","REM 870 FIELD 12/23/3"" CYL MONTE CAR","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144246","R68872","REM 870 FIELD 12/26/3"" SYNTHETIC","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144240","R68865","REM 870 FIELD 12/26/3"" WALNUT","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144245","R68871","REM 870 FIELD 12/28/3"" SYNTHETIC","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144239","R68864","REM 870 FIELD 12/28/3"" WALNUT","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144243","R68869","REM 870 FIELD 20/26/3"" WALNUT","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144244","R68870","REM 870 FIELD 20/28/3"" WALNUT","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144248","R68874","REM 870 FIELD CMP 20/21/3"" & 20"" FR","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144238","R68863","REM 870 FIELD CMPCT 20/21/3"" WLNT","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144242","R68868","REM 870 FIELD COMBO 12/26 & 20"" FR","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144247","R68873","REM 870 FIELD COMBO 20/26 & 20"" FR","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144250","R68877","REM 870 FIELD COMPACT 20/18.75/3""","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144249","R68876","REM 870 FIELD COMPACT 20/21/3"" SYN","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144234","R68859","REM 870 FIELD DEER 12/20/3"" SYN","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144241","R68866","REM 870 FIELD DEER 12/20/3"" WALNUT","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144236","R68861","REM 870 FIELD MAG 12/26/3.5"" SYN","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144237","R68862","REM 870 FIELD MAG 12/28/3.5"" SYN","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144235","R68860","REM 870 FIELD MAG 12/28/3.5"" WLNT","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144177","R25012","REM 870 MARINE MAGNUM 12/18/3"" NKL","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144260","R81076","REM 870 SPS 12/26/3.5"" KRYPTEK OT","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144262","R81116","REM 870 SPS TH 12/21/3.5"" KRYPTEK OT","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144271","R81205","REM 870 TAC 12/18.5"" PG STK 6RD","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144269","R81199","REM 870 TAC 20/18.5""/3"" 3RD WD","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144273","R81230","REM 870 TAC-14 12/14/4 BLK SHKWV GRP","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144274","R81231","REM 870 TAC-14 12/14/5 WOOD SHKWV","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144264","R81145","REM 870 TAC-14 20/14/4 BLK SHKWV GRP","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144275","R81312","REM 870 TAC-14 MARINE 12/14/4 NICKEL","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144272","R81212","REM 870 TACT 12/18.5 6RD 6 POS PG","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144268","R81198","REM 870 TACT 12/18.5 6RD BLK GRS","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144266","R81192","REM 870 TACT 12/18.5 6RD MAGPUL","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144261","R81100","REM 870 TACT 7RND MAG 20/18.5/3""","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144263","R81117","REM 870 TRKY TH 12/20/3.5"" KRYPTEK","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144194","R26929","REM 870 WNGMSTR 12/26/3 GLOSS WD STK","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144193","R26927","REM 870 WNGMSTR 12/28/3 GLOSS WD STK","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144195","R26947","REM 870 WNGMSTR 20/28/3 WD STK","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"127501","19946","REM MDL 500 DEHUMIDIFIER RECHARGABLE","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144280","R83460","REM V3 FIELD PRO 12/26/3"" 4RD BLK","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144281","R83461","REM V3 FIELD PRO 12/28/3"" 4RD BLK","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144282","R83462","REM V3 FIELD PRO COMPACT 12/22/3"" BK","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144277","R83392","REM V3 TAC-13 12/13"" 3"" BLK SHKWV GR","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144283","R83463","REM V3 TRKYPRO 12/22/3"" KRPTK TRUGLO","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144284","R83464","REM V3 WTRFOWL PRO 12/26/3"" KRYPTEK","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144285","R83465","REM V3 WTRFOWL PRO 12/28/3"" KRYPTEK","Remington","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"125441","P-100","RIA IMPORTS LION PRINCIPAL 12/28/3""","Armscor","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"125462","TM22-LITE-18","RIA IMPORTS M22 22LR 18"" 10RD","Armscor","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"125411","CR-103","RIA IMPORTS MERIVA 12/18.5/3"" BLK","Armscor","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"125459","TK-113","RIA IMPORTS SS 12/20/3"" SYN 1RD","Armscor","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"125460","TM22-A-18","RIA IMPORTS TM22 22LR 10RD 18"" BLK","Armscor","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"125461","TM22-A-20","RIA IMPORTS TM22 22LR 10RD 20"" BLK","Armscor","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"125463","TM22-S-18","RIA IMPORTS TM22 STD 22LR 18"" 10RD","Armscor","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"125443","PF14","RIA PF14 12/14/3"" SYN 5RD","Armscor","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"143915","RAK308","RILEY AK308 YUGO 308WIN 19.5"" 10RD","Riley Defense","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"143923","RAK47-P","RILEY RAK47 762X39 16"" 30RD BLK PLY","Riley Defense","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"143918","RAK47-C-L","RILEY RAK47 762X39 16"" 30RD LAM","Riley Defense","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"143916","RAK47-C","RILEY RAK47 762X39 16"" 30RD TK","Riley Defense","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"143917","RAK47-C-CA","RILEY RAK47 762X39 16"" CA 10RD LAM","Riley Defense","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"143924","RAK47-P-CA","RILEY RAK47 762X39 16"" CA 10RD POLY","Riley Defense","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"143919","RAK47-C-SF","RILEY RAK47 FLDR 762X39 16"" 30RD TK","Riley Defense","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"143925","RAK47-P-SF","RILEY RAK47 FLDR 762X39 16.25"" 30RD","Riley Defense","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"143926","RAK47-T-MFT","RILEY RAK47 MFT 762X39 16"" 30RD","Riley Defense","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"143927","RAK47-T-MP","RILEY RAK47 TAC 762X39 16"" 30RD","Riley Defense","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"143931","RAK74-P","RILEY RAK74 545X39 16.25"" 30RD PLY","Riley Defense","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144467","RA-1121-65-2FDE","RISE 1121 XR 6.5CREED 22"" 10RD FDE","Rise Armament","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"173442","RISERA-OSK-015","RISE OS KIT SPARE AR-15 PARTS","Rise Armament","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"144529","WM22ARC-BRN-18","RISE WATCHMANXR .22ARC 18"" 10RD BRWN","Rise Armament","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144530","WM22ARC-GRY-18","RISE WATCHMANXR .22ARC 18"" 10RD GRAY","Rise Armament","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144531","WM6ARC-BRN-18","RISE WATCHMANXR 6MM ARC 18"" 10RD BRN","Rise Armament","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144532","WM6ARC-GRY-18","RISE WATCHMANXR 6MM ARC 18"" 10RD GRY","Rise Armament","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"125270","51108","ROCK ISLAND 22TCM 5RD BOLT RFL BL","Armscor","Rifles","Parts","Not an actual firearm - appears to be parts","false"
"125271","51110","ROCK ISLAND M22 TCM TAC 22TCM 5RD","Armscor","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128704","RP22W201WD","ROSSI GALLERY 22WMR 20"" 12RD WOOD","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128673","LWC300B-BK","ROSSI LWC 300BLK 16.5"" TB 1RD BLK","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128670","LWC0350-BK","ROSSI LWC 350LEG 16.5"" TB 1RD BLK","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128672","LWC0556-BK","ROSSI LWC 556 16.5"" TB 1RD BLK","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128675","LWC65CM-BK","ROSSI LWC 6.5CM 16.5"" TB 1RD BLK","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128676","LWC86OB-BK","ROSSI LWC 8.6BLK 16.5"" TB 1RD BLK","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128628","920451613","ROSSI R92 45LC 16"" 8RD BL RND","BRZ","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"128629","920451613-TB","ROSSI R92 TRIPLE BLK 45C 16.5"" 8RD","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128658","95360B201","ROSSI R95 360 BUCKHAMMER 20"" 5RD","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128646","950444189LW","ROSSI R95 444MAR 18"" 7RD LAMINATED","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128659","954570161","ROSSI R95 45-70 16.5"" 5RD WD/BLK","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128663","954570189LW-EN2","ROSSI R95 45-70 18"" 5RD STS BEAR","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128662","954570189LW","ROSSI R95 45-70 18"" STS LAM 5RD","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128664","954570201","ROSSI R95 45-70 20"" 6RD WD/BLK","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128665","954570221","ROSSI R95 45-70 22"" 6RD WD/BLK","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128650","950454189LW","ROSSI R95 454CAS 18"" 7RD LAMINATED","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128638","950045189LW","ROSSI R95 45C 18"" 8RD LAMINATED","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128647","950444201","ROSSI R95 CLASSIC 444MAR 20"" 6RD","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128651","950454201","ROSSI R95 CLASSIC 454CAS 20"" 9RD","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128639","950045201","ROSSI R95 CLASSIC 45C 20"" 10RD","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128660","954570161PLY","ROSSI R95 POLYMER 45-70 16.5"" 5RD","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128644","950444161","ROSSI R95 TRAPPER 444MAR 16.5"" 5RD","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128648","950454161","ROSSI R95 TRAPPER 454CAS 16.5"" 7RD","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128636","950045161","ROSSI R95 TRAPPER 45C 16.5"" 8RD","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128645","950444161TB","ROSSI R95 TRIPLE BLK 444MAR 16.5"" 5R","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128661","954570161TB","ROSSI R95 TRIPLE BLK 45-70 16.5"" 5RD","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128649","950454161TB","ROSSI R95 TRIPLE BLK 454CAS 16.5"" 7R","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128637","950045161TB","ROSSI R95 TRIPLE BLK 45C 16.5"" 8RD","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128654","95303016W","ROSSI R95 TRPR 30-30 16.5"" 5RD WHT","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128687","RB22W2111WD","ROSSI RB 22WMR 21"" 5RD WOOD","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128677","RB17H2111","ROSSI RB17 17HMR 21"" 5RD BLK","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128686","RB22W2111","ROSSI RB22M 22WMR 21"" 5RD BLK","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128700","RL22W201SY","ROSSI RIOBRAVO 22WMR 20"" 12RD BLK","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128701","RL22W201WD","ROSSI RIOBRAVO 22WMR 20"" 12RD WOOD","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128708","RS22W2111","ROSSI RS22 22WMR 21"" 10RD BLK","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128709","RS22W2111-TH","ROSSI RS22 22WMR 21"" 10RD TB BLK","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"128710","RS22W2111WD","ROSSI RS22 22WMR 21"" 10RD WOOD","Rossi","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144677","AR1562.V1","RRA ALL TERRAIN HUNTER 223 WYLDE 18""","Rock River Arms","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144670","350L1562.V1","RRA ALL TERRAIN HUNTER 350L 16"" 10RD","Rock River Arms","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144672","450B1562.V1","RRA ALL TERRAIN HUNTER 450BM 16"" 5RD","Rock River Arms","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144678","AR1850","RRA CAR A4 556NATO 16"" 30RD","Rock River Arms","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144675","AR1295","RRA LAR-15 A2 CAR 556NATO 16"" 30RD","Rock River Arms","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144676","AR1296","RRA LAR-15 A2 MID 556NATO 16"" 30RD","Rock River Arms","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144683","SOC1264","RRA LAR-15M TAC 458SOCOM 16"" 30RD","Rock River Arms","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144673","65C1534BT","RRA LAR-BT3 PRDTR 6.5CM 20"" 20RD","Rock River Arms","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144674","65C1544BT","RRA LAR-BT3 PRDTR 6.5CM 24"" 20RD","Rock River Arms","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"144681","DS1850","RRA RRAGE 556NATO 16"" 30RD BLK","Rock River Arms","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145235","31216","RUGER 10/22 18.5"" TB MAGPUL 10R BLK","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145236","31217","RUGER 10/22 18.5"" TB MAGPUL 10R SLV","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145023","07220","RUGER 77/17 17HORN 18.5"" 6RD STS/GRN","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145026","07226","RUGER 77/22 22HORN 18.5"" 6RD STS/GRN","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145025","07225","RUGER 77/22 22HORN 20"" 6RD WALNUT","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145204","26953","RUGER AM PRED PKG 6.5CRD 22"" GRN AI","RUGER","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"145065","08386","RUGER AM RIM 17 HMR 22"" 9RD RWB WD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145054","08365","RUGER AM RIM 17 HMR 22"" 9RD WALNUT","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145064","08385","RUGER AM RIM 22WMR 22"" 9RD RWB WD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145053","08364","RUGER AM RIM 22WMR 22"" 9RD WALNUT","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145136","16980","RUGER AMER CMP 6.5CRD 20"" BLK 4RD TB","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145255","36921","RUGER AMER PRED 6.5CM CMP 16.375""","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145326","46938","RUGER AMER PRED G2 204RUG 22"" BZ/GR","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145328","46940","RUGER AMER PRED G2 22 ARC 22"" BZ/GR","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145331","46943","RUGER AMER PRED G2 30-06 22"" BZ/GR","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145324","46936","RUGER AMER PRED G2 350LEG 22"" BZ/GR","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145325","46937","RUGER AMER PRED G2 400LEG 22"" BZ/GR","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145323","46935","RUGER AMER PRED G2 450BM 22"" BZ/GR","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"145318","46930","RUGER AMER PRED G2 6.5CM 22"" BZ/GR","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"145330","46942","RUGER AMER PRED G2 6.5GR 22"" BZ/GR","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145334","46946","RUGER AMER PRED G2 6.5PRC 22"" BZ/GR","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145313","46925","RUGER AMER RANCH G2 22 ARC 16.1"" CBT","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145307","46920","RUGER AMER RANCH G2 300BLK 16.1"" CBT","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145311","46923","RUGER AMER RANCH G2 350LEG 16.4"" CBT","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"145312","46924","RUGER AMER RANCH G2 400LEG 16.1"" CBT","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145309","46922","RUGER AMER RANCH G2 450BM 16.4"" CBT","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145306","46919","RUGER AMER RANCH G2 556 16.1"" CBT","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145316","46928","RUGER AMER RANCH G2 6.5CM 16.1"" CBT","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145315","46927","RUGER AMER RANCH G2 6.5GR 16.1"" CBT","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145050","08353","RUGER AMER RF 17HMR 18"" 9RD TB STS","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145049","08352","RUGER AMER RF 22WMR 18"" 9RD TB STS","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145206","26968","RUGER AMER RNCH 300BLK 16.1"" 10RD AR","RUGER","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"145205","26965","RUGER AMER RNCH 5.56 16.1"" FDE AR","RUGER","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"145259","36926","RUGER AMER RNCH 6.5GRN 16.1"" BLK 10R","RUGER","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"145061","08374","RUGER AMERICAN 17HMR 18"" CAMO 9RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145058","08369","RUGER AMERICAN 17HMR 18"" SS 9RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145254","36919","RUGER AMERICAN 204 RUG 16"" CAMO 10RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145060","08373","RUGER AMERICAN 22WMR 18"" CAMO 9RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145057","08368","RUGER AMERICAN 22WMR 18"" SS 9RD","Ruger","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"145011","06901","RUGER AMERICAN 30-06 22"" BLK 4RD","RUGER","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"145198","26927","RUGER AMERICAN 3006SP 22"" GWC 4RD","RUGER","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"145209","26981","RUGER AMERICAN 350LEG 16"" FDE 5RD","RUGER","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"145210","26985","RUGER AMERICAN 350LEG 16"" FDE CMP","RUGER","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"145211","26986","RUGER AMERICAN 350LEG 22"" CAMO 5RD","RUGER","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
